Date,Open,High,Low,Close,Adj Close,Volume,Day of Week,Change
1/19/2018,115.099998,115.809998,114.599998,115.480003,115.480003,692900,6,0.008797866
1/22/2018,115.440002,119.650002,115.440002,119.43,119.43,1180400,2,0.036110139
1/23/2018,119.709999,120.059998,115.800003,118.690002,118.690002,1135000,3,0.00527504
1/24/2018,119.75,121.949997,118.25,119.669998,119.669998,1023800,4,0.027466467
1/25/2018,121,126.239998,120.330002,124.900002,124.900002,1940600,5,0.054900979
1/26/2018,126.360001,130.470001,124,129.070007,129.070007,2037400,6,0.044595668
1/29/2018,129.699997,129.970001,125.220001,127.300003,127.300003,1721500,2,0.006972914
1/30/2018,121.699997,125.830002,119.089996,124.209999,124.209999,1737900,3,-0.011547533
1/31/2018,126.120003,128.589996,125.580002,127.919998,127.919998,1217500,4,0.035262837
2/1/2018,127.029999,131.158997,125.699997,126.279999,126.279999,1168100,5,0.025320505
2/2/2018,125.5,128.679993,123.800003,125.120003,125.120003,1371200,6,0.019005337
2/5/2018,120.57,127.285004,118.300003,118.300003,118.300003,2289300,2,0.017303396
